backend,run_id,candidate_id,server_state_sha,serve_config,serve_params_json,server_cmd,workload,input_len,output_len,max_concurrency,request_rate,seed,repeat,valid,failure_reason,completed,failed,duration_sec,request_throughput,output_throughput,total_throughput,output_tok_s_per_gpu,total_tok_s_per_gpu,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_e2e_ms,p95_e2e_ms,p99_e2e_ms,source_path
sglang,qwen3-a3b-4gpu-parallelism,058c3e72a3b9,8c2cb150f063,sglang_tp4_dpattn_ep,"{""attention_backend"":""triton"",""chunked_prefill_size"":8192,""context_length"":8192,""disable_radix_cache"":true,""dp"":4,""dtype"":""bfloat16"",""enable_dp_attention"":true,""ep"":4,""max_running_requests"":128,""mem_fraction_static"":0.85,""moe_a2a_backend"":""none"",""moe_runner_backend"":""auto"",""tp"":4}",.backends/sglang/bin/python -m sglang.launch_server --model-path Qwen/Qwen3-30B-A3B --host 127.0.0.1 --port 19101 --dtype bfloat16 --trust-remote-code --tp 4 --context-length 8192 --mem-fraction-static 0.85 --disable-radix-cache --max-running-requests 128 --chunked-prefill-size 8192 --attention-backend triton --dp 4 --enable-dp-attention --ep 4 --moe-runner-backend auto --moe-a2a-backend none,prompt4096_out128_conc64_seed0_rep0,4096,128,64,inf,0,0,True,,32,0,11.94989201799035,2.677848465226679,183.76735092618082,6323.906516161878,45.941837731545206,1580.9766290404696,5679.767811794591,5932.945009495597,,9297.450733325677,101.90862339443272,82.23834879545203,,356.3089876047923,10769.610293224105,,11881.998494531726,results/qwen3-a3b-4gpu-parallelism/raw/sglang/sglang_tp4_dpattn_ep/prompt4096_out128_conc64_seed0_rep0/result.json
sglang,qwen3-a3b-4gpu-parallelism,062e476d673a,297a61c588cb,sglang_tp4_ep,"{""attention_backend"":""flashinfer"",""chunked_prefill_size"":8192,""context_length"":8192,""disable_radix_cache"":true,""dtype"":""bfloat16"",""ep"":4,""max_running_requests"":128,""mem_fraction_static"":0.85,""moe_a2a_backend"":""none"",""moe_runner_backend"":""auto"",""tp"":4}",.backends/sglang/bin/python -m sglang.launch_server --model-path Qwen/Qwen3-30B-A3B --host 127.0.0.1 --port 19101 --dtype bfloat16 --trust-remote-code --tp 4 --context-length 8192 --mem-fraction-static 0.85 --disable-radix-cache --max-running-requests 128 --chunked-prefill-size 8192 --attention-backend flashinfer --ep 4 --moe-runner-backend auto --moe-a2a-backend none,prompt256_out128_conc16_seed0_rep0,256,128,16,inf,0,0,True,,32,0,5.110135476919822,6.262064899165505,429.7342037052328,1162.004417851399,107.4335509263082,290.50110446284975,507.7786591864424,511.41205051681027,,936.7933190474287,23.35295951474598,25.00931046160132,,28.037378552799055,2060.9122736859717,,3997.5501030113087,results/qwen3-a3b-4gpu-parallelism/raw/sglang/sglang_tp4_ep/prompt256_out128_conc16_seed0_rep0/result.json
sglang,qwen3-a3b-4gpu-parallelism,062e476d673a,4552c2e79bdc,sglang_tp4_ep,"{""attention_backend"":""flashinfer"",""chunked_prefill_size"":8192,""context_length"":8192,""disable_radix_cache"":true,""dtype"":""bfloat16"",""ep"":4,""max_running_requests"":128,""mem_fraction_static"":0.85,""moe_a2a_backend"":""none"",""moe_runner_backend"":""auto"",""tp"":4}",.backends/sglang/bin/python -m sglang.launch_server --model-path Qwen/Qwen3-30B-A3B --host 127.0.0.1 --port 19101 --dtype bfloat16 --trust-remote-code --tp 4 --context-length 8192 --mem-fraction-static 0.85 --disable-radix-cache --max-running-requests 128 --chunked-prefill-size 8192 --attention-backend flashinfer --ep 4 --moe-runner-backend auto --moe-a2a-backend none,prompt256_out128_conc4_seed0_rep0,256,128,4,inf,0,0,True,,32,0,7.963209277018905,4.018480349668705,275.7682139960148,745.679259885399,68.9420534990037,186.41981497134975,87.28413910648669,78.35143903503194,,171.59278422244824,13.183345241639746,13.050467226691186,,17.234421055523256,955.5847814081062,,1833.0724465998355,results/qwen3-a3b-4gpu-parallelism/raw/sglang/sglang_tp4_ep/prompt256_out128_conc4_seed0_rep0/result.json
sglang,qwen3-a3b-4gpu-parallelism,062e476d673a,cc331fecee14,sglang_tp4_ep,"{""attention_backend"":""flashinfer"",""chunked_prefill_size"":8192,""context_length"":8192,""disable_radix_cache"":true,""dtype"":""bfloat16"",""ep"":4,""max_running_requests"":128,""mem_fraction_static"":0.85,""moe_a2a_backend"":""none"",""moe_runner_backend"":""auto"",""tp"":4}",.backends/sglang/bin/python -m sglang.launch_server --model-path Qwen/Qwen3-30B-A3B --host 127.0.0.1 --port 19101 --dtype bfloat16 --trust-remote-code --tp 4 --context-length 8192 --mem-fraction-static 0.85 --disable-radix-cache --max-running-requests 128 --chunked-prefill-size 8192 --attention-backend flashinfer --ep 4 --moe-runner-backend auto --moe-a2a-backend none,prompt256_out128_conc64_seed0_rep0,256,128,64,inf,0,0,True,,32,0,3.329818606027402,9.61013309916518,659.4953839302106,1783.280323213839,164.87384598255264,445.82008080345975,691.4979280954867,695.3265244374052,,712.7642280317377,23.67325055415377,24.101474068275863,,25.482310024489035,2237.103528364969,,3283.6344735021707,results/qwen3-a3b-4gpu-parallelism/raw/sglang/sglang_tp4_ep/prompt256_out128_conc64_seed0_rep0/result.json
sglang,qwen3-a3b-4gpu-parallelism,062e476d673a,96fabf1227f9,sglang_tp4_ep,"{""attention_backend"":""flashinfer"",""chunked_prefill_size"":8192,""context_length"":8192,""disable_radix_cache"":true,""dtype"":""bfloat16"",""ep"":4,""max_running_requests"":128,""mem_fraction_static"":0.85,""moe_a2a_backend"":""none"",""moe_runner_backend"":""auto"",""tp"":4}",.backends/sglang/bin/python -m sglang.launch_server --model-path Qwen/Qwen3-30B-A3B --host 127.0.0.1 --port 19101 --dtype bfloat16 --trust-remote-code --tp 4 --context-length 8192 --mem-fraction-static 0.85 --disable-radix-cache --max-running-requests 128 --chunked-prefill-size 8192 --attention-backend flashinfer --ep 4 --moe-runner-backend auto --moe-a2a-backend none,prompt4096_out128_conc16_seed0_rep0,4096,128,16,inf,0,0,True,,32,0,15.589447333943099,2.0526705863604287,140.8645189889844,4847.5098816018,35.2161297472461,1211.87747040045,2516.915545504162,1237.4214309966192,,5635.087992921472,69.95391133179952,79.70270727041087,,122.76463384437376,7325.96559299418,,14487.160053950502,results/qwen3-a3b-4gpu-parallelism/raw/sglang/sglang_tp4_ep/prompt4096_out128_conc16_seed0_rep0/result.json
sglang,qwen3-a3b-4gpu-parallelism,062e476d673a,28b0893928b9,sglang_tp4_ep,"{""attention_backend"":""flashinfer"",""chunked_prefill_size"":8192,""context_length"":8192,""disable_radix_cache"":true,""dtype"":""bfloat16"",""ep"":4,""max_running_requests"":128,""mem_fraction_static"":0.85,""moe_a2a_backend"":""none"",""moe_runner_backend"":""auto"",""tp"":4}",.backends/sglang/bin/python -m sglang.launch_server --model-path Qwen/Qwen3-30B-A3B --host 127.0.0.1 --port 19101 --dtype bfloat16 --trust-remote-code --tp 4 --context-length 8192 --mem-fraction-static 0.85 --disable-radix-cache --max-running-requests 128 --chunked-prefill-size 8192 --attention-backend flashinfer --ep 4 --moe-runner-backend auto --moe-a2a-backend none,prompt4096_out128_conc4_seed0_rep0,4096,128,4,inf,0,0,True,,32,0,19.20797661098186,1.6659745400618877,114.32750281174704,3934.302999764902,28.58187570293676,983.5757499412255,683.1627124629449,589.0928320004605,,1721.8074434879236,28.629419187385217,23.64477100389017,,77.43871130023847,2359.138241314213,,5766.651116965806,results/qwen3-a3b-4gpu-parallelism/raw/sglang/sglang_tp4_ep/prompt4096_out128_conc4_seed0_rep0/result.json
sglang,qwen3-a3b-4gpu-parallelism,062e476d673a,80a4af28305a,sglang_tp4_ep,"{""attention_backend"":""flashinfer"",""chunked_prefill_size"":8192,""context_length"":8192,""disable_radix_cache"":true,""dtype"":""bfloat16"",""ep"":4,""max_running_requests"":128,""mem_fraction_static"":0.85,""moe_a2a_backend"":""none"",""moe_runner_backend"":""auto"",""tp"":4}",.backends/sglang/bin/python -m sglang.launch_server --model-path Qwen/Qwen3-30B-A3B --host 127.0.0.1 --port 19101 --dtype bfloat16 --trust-remote-code --tp 4 --context-length 8192 --mem-fraction-static 0.85 --disable-radix-cache --max-running-requests 128 --chunked-prefill-size 8192 --attention-backend flashinfer --ep 4 --moe-runner-backend auto --moe-a2a-backend none,prompt4096_out128_conc64_seed0_rep0,4096,128,64,inf,0,0,True,,32,0,14.330487812054344,2.2330014455671656,153.23972420204674,5273.37247629721,38.309931050511686,1318.3431190743024,7529.544665849244,7802.405816502869,,11721.749920560978,114.6264708717539,92.45860526072758,,311.7474511834804,13262.356823386654,,14289.954985509394,results/qwen3-a3b-4gpu-parallelism/raw/sglang/sglang_tp4_ep/prompt4096_out128_conc64_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,b74cb14ac0c9,96ff1c2efd6b,vllm_tp2dp2,"{""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_expert_parallel"":false,""enable_prefix_caching"":false,""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --no-enable-expert-parallel,prompt256_out128_conc16_seed0_rep0,256,128,16,inf,0,0,True,,32,0,9.356609500013292,3.420042270648844,437.765410643052,1313.296231929156,109.441352660763,328.324057982289,765.519098022196,611.9608754524961,1200.3731079166755,1201.1119418835733,30.72600782435597,31.187282862347057,34.98804996364868,35.846033670085184,4667.7220917154045,4805.221357027767,4806.003848230466,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2/prompt256_out128_conc16_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,b74cb14ac0c9,96ff1c2efd6b,vllm_tp2dp2,"{""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_expert_parallel"":false,""enable_prefix_caching"":false,""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --no-enable-expert-parallel,prompt256_out128_conc4_seed0_rep0,256,128,4,inf,0,0,True,,32,0,18.21860657504294,1.7564460744125037,224.82509752480047,674.4752925744014,56.20627438120012,168.61882314360034,326.2126153422287,226.5358265140094,1331.6353640402667,1386.9935305637773,15.337907317110316,14.878571468431092,15.913805248917951,21.644829191252835,2274.126844615239,3274.9127428338397,3283.7562375410926,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2/prompt256_out128_conc4_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,b74cb14ac0c9,96ff1c2efd6b,vllm_tp2dp2,"{""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_expert_parallel"":false,""enable_prefix_caching"":false,""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --no-enable-expert-parallel,prompt256_out128_conc64_seed0_rep0,256,128,64,inf,0,0,True,,32,0,5.553344415966421,5.762293422319853,737.5735580569412,2212.7206741708237,184.3933895142353,553.1801685427059,1445.9940447886765,1113.502325490117,1956.5003018418793,1957.7940334193408,32.09446664773777,34.68261532234321,37.54014288685761,41.390725024416675,5521.991309051373,5545.975137519417,5547.356461783638,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2/prompt256_out128_conc64_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,b74cb14ac0c9,96ff1c2efd6b,vllm_tp2dp2,"{""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_expert_parallel"":false,""enable_prefix_caching"":false,""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --no-enable-expert-parallel,prompt4096_out128_conc16_seed0_rep0,4096,128,16,inf,0,0,True,,32,0,26.84492208401207,1.1920317704724546,152.58006662047418,5035.142198475648,38.145016655118546,1258.785549618912,6748.389209693414,6676.081839425024,10300.420048448723,10322.707395217149,52.32325784558858,46.66084925209604,90.86212016730093,99.87928229231962,13393.442956083163,14224.374879093375,14260.68130514468,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2/prompt4096_out128_conc16_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,b74cb14ac0c9,96ff1c2efd6b,vllm_tp2dp2,"{""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_expert_parallel"":false,""enable_prefix_caching"":false,""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --no-enable-expert-parallel,prompt4096_out128_conc4_seed0_rep0,4096,128,4,inf,0,0,True,,32,0,46.82380745001137,0.6834130273186964,87.47686749679313,2886.7366273941734,21.869216874198283,721.6841568485434,2540.9972476554685,2661.511329934001,4003.452581551391,4412.336820380297,26.05373720570507,21.976349905580577,38.886921814373345,42.76331825516422,5849.821872780012,6617.458998656366,6628.828915776685,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2/prompt4096_out128_conc4_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,b74cb14ac0c9,96ff1c2efd6b,vllm_tp2dp2,"{""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_expert_parallel"":false,""enable_prefix_caching"":false,""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --no-enable-expert-parallel,prompt4096_out128_conc64_seed0_rep0,4096,128,64,inf,0,0,True,,32,0,21.031903418013826,1.5214980481791296,194.7517501669286,6426.807755508643,48.68793754173215,1606.7019388771607,10626.163468263258,10863.154043036047,17397.700606979197,17407.037089429796,81.22787246454003,79.4756601887249,144.35273722056152,153.35393551187994,20942.10327125984,21004.771176783834,21005.96285002306,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2/prompt4096_out128_conc64_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,44075407cd3e,e7cd2996774d,vllm_tp2dp2_ep,"{""all2all_backend"":""allgather_reducescatter"",""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_ep_weight_filter"":true,""enable_expert_parallel"":true,""enable_prefix_caching"":false,""expert_placement_strategy"":""linear"",""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --enable-expert-parallel --enable-ep-weight-filter --all2all-backend allgather_reducescatter --expert-placement-strategy linear,prompt256_out128_conc16_seed0_rep0,256,128,16,inf,0,0,True,,32,0,8.871714313980192,3.606969168244505,461.6920535352966,1385.0761606058898,115.42301338382416,346.26904015147244,838.6573511597817,957.9549410264008,1104.480223346036,1106.3405264134053,28.229692819963464,29.691256224324444,36.27542613787342,36.29749955183196,4423.828339295142,4843.066866596928,4843.619302182924,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2_ep/prompt256_out128_conc16_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,44075407cd3e,e7cd2996774d,vllm_tp2dp2_ep,"{""all2all_backend"":""allgather_reducescatter"",""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_ep_weight_filter"":true,""enable_expert_parallel"":true,""enable_prefix_caching"":false,""expert_placement_strategy"":""linear"",""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --enable-expert-parallel --enable-ep-weight-filter --all2all-backend allgather_reducescatter --expert-placement-strategy linear,prompt256_out128_conc4_seed0_rep0,256,128,4,inf,0,0,True,,32,0,22.111802502069622,1.4471909287813538,185.2404388840133,555.7213166520398,46.31010972100332,138.93032916300996,258.2703535917972,223.71761000249535,389.7753122262656,425.4180041141808,19.69966723997394,19.78797166503775,22.147950429495012,23.2370056504545,2760.128093068488,3159.4809924717993,3168.829526863992,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2_ep/prompt256_out128_conc4_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,44075407cd3e,e7cd2996774d,vllm_tp2dp2_ep,"{""all2all_backend"":""allgather_reducescatter"",""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_ep_weight_filter"":true,""enable_expert_parallel"":true,""enable_prefix_caching"":false,""expert_placement_strategy"":""linear"",""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --enable-expert-parallel --enable-ep-weight-filter --all2all-backend allgather_reducescatter --expert-placement-strategy linear,prompt256_out128_conc64_seed0_rep0,256,128,64,inf,0,0,True,,32,0,5.740988908102736,5.573952591135603,713.4659316653572,2140.3977949960713,178.3664829163393,535.0994487490178,1389.7653994026768,1045.448622549884,1861.8865253054537,1864.2375497391913,34.01108807007604,36.70540213764564,36.781999379841935,41.101630162695194,5709.173584302334,5734.925804584054,5738.491124160355,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2_ep/prompt256_out128_conc64_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,44075407cd3e,e7cd2996774d,vllm_tp2dp2_ep,"{""all2all_backend"":""allgather_reducescatter"",""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_ep_weight_filter"":true,""enable_expert_parallel"":true,""enable_prefix_caching"":false,""expert_placement_strategy"":""linear"",""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --enable-expert-parallel --enable-ep-weight-filter --all2all-backend allgather_reducescatter --expert-placement-strategy linear,prompt4096_out128_conc16_seed0_rep0,4096,128,16,inf,0,0,True,,32,0,24.967696373932995,1.281656085557374,164.05197895134387,5413.7153053943475,41.01299473783597,1353.4288263485869,6494.760447494627,7251.59767846344,9301.287590671564,9307.429988936055,46.99701375522106,41.16754691340176,85.68642994853683,89.96103957757414,12463.381194407702,13171.045011718525,13181.017060664017,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2_ep/prompt4096_out128_conc16_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,44075407cd3e,e7cd2996774d,vllm_tp2dp2_ep,"{""all2all_backend"":""allgather_reducescatter"",""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_ep_weight_filter"":true,""enable_expert_parallel"":true,""enable_prefix_caching"":false,""expert_placement_strategy"":""linear"",""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --enable-expert-parallel --enable-ep-weight-filter --all2all-backend allgather_reducescatter --expert-placement-strategy linear,prompt4096_out128_conc4_seed0_rep0,4096,128,4,inf,0,0,True,,32,0,46.99961220100522,0.6808566816071642,87.14965524571701,2875.9386231086614,21.787413811429253,718.9846557771654,2393.706297247263,2534.7370764939114,3504.8916249594186,3524.1351056529675,27.382115975342458,24.599782968541298,39.43785342647269,39.866000199662956,5871.235026115755,6002.914321346907,6029.327166519361,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2_ep/prompt4096_out128_conc4_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,44075407cd3e,e7cd2996774d,vllm_tp2dp2_ep,"{""all2all_backend"":""allgather_reducescatter"",""data_parallel_size"":2,""dtype"":""bfloat16"",""enable_ep_weight_filter"":true,""enable_expert_parallel"":true,""enable_prefix_caching"":false,""expert_placement_strategy"":""linear"",""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":2}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 2 --data-parallel-size 2 --enable-expert-parallel --enable-ep-weight-filter --all2all-backend allgather_reducescatter --expert-placement-strategy linear,prompt4096_out128_conc64_seed0_rep0,4096,128,64,inf,0,0,True,,32,0,23.28447968501132,1.3743059940737707,175.91116724144266,5805.068518967607,43.977791810360664,1451.2671297419017,11892.05057428262,11638.409758044872,19301.72305314918,19310.316857859725,88.88880803019353,90.98373948803581,160.61746518120287,169.31004797714382,23180.929194117198,23252.866018615896,23255.896117367083,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp2dp2_ep/prompt4096_out128_conc64_seed0_rep0/result.json
vllm,qwen3-a3b-4gpu-parallelism,d3ac2d162a80,9a0696003dfe,vllm_tp4dp1,"{""data_parallel_size"":1,""dtype"":""bfloat16"",""enable_expert_parallel"":false,""enable_prefix_caching"":false,""gpu_memory_utilization"":0.85,""max_num_batched_tokens"":8192,""max_num_seqs"":128,""moe_backend"":""auto"",""tensor_parallel_size"":4}",/mnt/projects/AI/josh/vllm/.venv/bin/python -m vllm.entrypoints.cli.main serve Qwen/Qwen3-30B-A3B --served-model-name moe-bench-qwen3-a3b-4gpu-parallelism --host 127.0.0.1 --port 19100 --dtype bfloat16 --trust-remote-code --moe-backend auto --gpu-memory-utilization 0.85 --no-enable-prefix-caching --max-num-seqs 128 --max-num-batched-tokens 8192 --tensor-parallel-size 4 --data-parallel-size 1 --no-enable-expert-parallel,prompt256_out128_conc16_seed0_rep0,256,128,16,inf,0,0,True,,32,0,6.008040462969802,5.32619581995662,681.7530649544474,2045.2591948633424,170.43826623861185,511.3147987158356,654.6482803641993,692.7642700029537,802.247441583313,802.9281424276996,18.437852473953814,17.850222669662834,22.246756526828545,22.517065397467405,2996.255544556334,3069.8429698182736,3070.792161297286,results/qwen3-a3b-4gpu-parallelism/raw/vllm/vllm_tp4dp1/prompt256_out128_conc16_seed0_rep0/result.json
